user	credit_mean	credit_std	credit_interarr_mean	credit_interarr_std	debit_mean	debit_std	debit_interarr_mean	debit_interarr_std	perp_in	perp_out
2457	-2.0	-2.0	-2.0	-2.0	1.9160893959622038	-1.9260847232579659	-1.4817088021822782	-1.5658916646600314	-2.0	-1.5044456796994532
2533	-1.6161540542537565	-1.109628115411316	1.964950711938666	2.033113429254969	1.98052383040747	-1.9748382133330626	1.7176676896098226	3.2558924012011947	-1.105223660810246	-1.5857161326227687
2775	-1.9458538707761204	-1.8632503292905036	-1.9089692101740294	-1.8668504053246857	1.5759614539457822	-0.49924663911109696	-1.0004384042086796	-0.6662856876771088	-0.5426424093590726	-1.737781599280811
2781	-1.9804569904801383	-1.9579911430710668	-1.070351335411576	-0.4892721783952793	1.9574011584216684	-1.8745698209228208	-1.0910419406692964	-0.24685455175762142	-1.3772084102430338	-1.4284768980490117
2952	-1.9293828727582143	-2.0	-2.0	-2.0	1.9162682853639275	-1.9500241989047737	0.2516440157825531	1.23714273808859	-2.0	-0.521658483986234
2959	-1.9600542840571669	-1.941982061704041	-1.969967847931315	-1.9512752835918745	1.9536520636759125	-1.9394582528915025	-1.9309513371328364	-1.9150296505741842	-1.2721686320391348	-1.5055392803977143
2997	-1.962526844054563	-1.9430794886321285	-1.9946875143469907	-1.9773581115259722	1.9798921516274983	-1.975659015119905	-1.9971672343439113	-1.9855194695046112	-2.0	-2.0
3081	-2.0	-2.0	-2.0	-2.0	1.8972284775054882	-1.7768999976428383	-1.891388892817242	-1.8660570737139446	-2.0	-1.4941394332317997
3112	-1.2609129631568996	0.9428265861731531	-1.8376393273629275	-1.8602613968992976	1.0409289888298145	0.2264102040645086	-1.6185883384480488	-1.6521258634475788	6.995122066590471	1.9849053060043176
3208	-1.9708231399106924	-1.9610870439446488	0.7354874041621046	0.10113073978810626	1.993869275148227	-1.995350498257446	-0.34522338687178494	1.3745861621568685	-1.4058870796861773	-2.0
3231	-1.992106632103852	-1.9846362212479887	-1.879615000630034	-1.6283400722290717	1.9967756523664395	-1.996600925581301	-1.9610034857733236	-1.7452060318360108	-1.874840138285221	-1.9759839116822184
3277	-1.960631441743456	-1.9160953744889602	-1.858785792520732	-1.631514230030613	1.854066297705455	-1.784104588429513	-1.551775537045155	-1.2779113016827974	0.10929318899525423	-0.5061883069367005
3283	-1.9717255378934748	-1.957323372972773	1.8444687842278227	0.9147158545769978	1.9822598287867061	-1.9844085653791774	-1.158263919333625	-0.7967263978188588	-0.22398272827582558	-0.9539975532965093
3334	-1.9987666214067188	-1.9987463039273137	1.7853231106243175	0.4822089527828437	1.9838926740319938	-1.9887516955693474	0.0188513809732589	-0.10892172546902933	-1.0771897795980723	-0.9997782743929187
3428	-2.0	-2.0	-2.0	-2.0	1.6671493364968961	-1.697826242095539	-1.539981444286981	-1.7931212828528114	-2.0	-1.3896302466276438
3449	-1.9953882448172184	-1.9915893520856913	-2.0	-2.0	1.9979982791760176	-1.997533679380203	-2.0	-2.0	-2.0	-2.0
3471	-1.9515616343780453	-1.7938819528138639	-1.8036761254337441	-1.6997152916493594	0.3504133875129328	4.522165760223363	-1.1854166961293144	-1.0438565375948647	-0.6500013947097734	-1.3424816672044366
3627	-1.7375264156811343	-0.1054632965336407	-1.7180848466244827	-1.6270437661031367	0.12241955816066304	0.6237847494963157	-0.1261351537546174	0.6886189622916583	0.48717416508509653	-0.6911751497474127
3684	-1.9887841479663324	-1.9837517572687406	-1.9592098802734448	-1.8564796468759313	1.9950299066174813	-1.995247218039745	-1.981701389550731	-1.9059431536903724	-2.0	-2.0
3698	-1.8534421232709344	-1.9399312647790246	-1.950711938663746	-1.962814757349407	1.9473394261413968	-1.983402180770705	-1.9977126736938415	-1.990400363321918	-2.0	-2.0
3702	-1.9989167901557796	-1.9982627843824248	-2.0	-2.0	1.999637795123652	-1.9995002975249423	-2.0	-2.0	-2.0	-2.0
3909	-1.9999850653727866	-1.9999733558933643	-1.9630339539978094	-1.9666663506042272	1.9999875885028604	-1.9999800103991134	-1.9605436212187637	-1.9663034585278527	-2.0	-2.0
3957	-1.915097992346293	-1.7840031842519475	-0.915662650602409	-0.5111763100972312	1.9386354082891464	-1.8911940601195556	-0.26391933362560144	-0.10985128350547357	-1.0353293013076317	-1.5787632149476691
3958	-1.9995979042486656	-1.9992466413221324	8.350492880613368	-2.0	1.9998713009220337	-1.9990570896074549	-1.9107249611414452	-1.9080341731545978	-1.6254983288008051	6.00929222051621
4060	-0.15401119474625846	2.3202019873058943	-1.989852457960183	-1.974772281442083	0.15393719219372376	1.2411650540308736	-1.9891688371973077	-1.974497635871147	-1.9705289520815448	-1.9601917904517097
4125	-1.9951416097444177	-1.9919770131423642	-2.0	-2.0	1.997754554419217	-1.997157741702746	-2.0	-2.0	-2.0	-2.0
4383	-0.35142189482558567	0.1607776590935325	-1.9342825848849943	-1.8890091148065093	0.8322215987579137	-0.7394010842475494	-1.9838127676794928	-1.9755497809978622	-1.8833339664145348	-1.7435322006399923
4384	-1.999740773266223	-1.9996027201384323	-1.9978094194961664	-1.990398811632638	1.99974160583094	-1.9997032249889577	-2.0	-2.0	-1.9586499721359432	-1.9441461810725356
4547	-1.9537553553087548	-1.722966285753447	-1.9894664134796731	-1.9565999512459853	-1.8344025792395797	5.512423393184747	-1.153089312280348	-0.7141435597433784	-1.0667013250381376	-1.3674339952038759
4554	-1.9989949621187328	-1.9963253237970435	-2.0	-2.0	1.9979525516641523	-1.9976682706365974	-2.0	-2.0	-2.0	-2.0
4608	-1.6946028486885307	-0.6760099271035571	-1.3706293706293704	-1.1125739998624498	1.3145680679008378	-0.7646905204805853	-1.6117855145202493	-1.2325659818968109	-0.6506775421517085	-1.4963868923892019
4695	-1.8356785023975408	-1.7843396702868286	8.941949616648419	0.09495202047721697	-0.19696690677589207	-1.120553771694012	-1.1125173932104524	-1.698537502986529	-1.2509966681150992	-2.0
4698	-1.9903655501374526	-1.998981869643892	6.083242059145678	-2.0	1.989387019517294	-1.9903417762475575	-1.8278267107727868	-1.7055384263324174	-1.6254983288008051	-1.115017527471346
4716	-1.9998356248832185	-1.9995119881679566	-1.8422782037239867	-1.8672221255063954	1.9815888495595182	-1.9630653357995147	0.17448487505480195	-0.10253926890411975	-0.8980420465877089	-1.618193984073756
4949	-1.9625660352510574	-1.857248272822298	-1.9975355969331874	-1.9823614906817133	1.981703747075268	-1.923934987209995	-1.998757279408465	-1.9877443003647783	-1.8666282090046171	-1.9242841002471296
4975	-2.0	-2.0	-2.0	-2.0	-8.524851027092389	0.4915103080454657	-1.6282332310390177	-1.8193887729829215	-2.0	-2.0
4983	-1.9979200713735072	-1.9970521641720214	-1.9014238773274916	-1.9381200158151	1.9841650567124693	-1.9709543766227857	-1.7194213064445416	-1.8277406785074348	-1.460836921627105	-1.5740538731347378
5057	-1.994471271162972	-1.9336991036515325	-1.8809278518213266	-1.6573323700724507	1.9194776873652777	-1.8168722182683275	-1.4528715475668563	-1.5226970837534863	-1.9326210456766848	-1.618193984073756
5093	-1.999996800046545	-1.9999976874759833	-1.441401971522453	-1.6117746691195955	1.999703614498707	-1.9993903174935421	-1.3386359366192766	-1.4167912683773167	-1.3152509861166133	0.8971501309405364
5098	-1.9987436824260911	-1.9930132342393514	-1.7289156626506021	-1.5754012240148396	1.995106003272908	-1.9949238210302096	1.577378342832094	-2.0	0.633327674316501	-1.4941394332317997
5103	-1.2806104638477986	-1.3031927095025584	-2.0	-2.0	1.3339784573051847	-1.5143480864952144	-2.0	-2.0	-2.0	-1.712067903246055
5104	-1.8405683643464545	-1.311345625091317	-1.035362228133312	2.2127977073517964	-0.5356421942241143	3.3337934817852917	1.5423060061376621	2.5283939474990063	3.008941789747068	0.023442143306475018
5167	-1.2875996509868946	-2.0	-2.0	-2.0	1.375779401093495	-0.5244782069956687	-1.9689523576803387	-1.9465763716841826	-2.0	0.5186824853368137
5784	-1.8067335339406236	-1.6040330376392782	-1.927667104661271	-1.7961006577469463	1.4443917208432029	-0.5847101877671997	-1.6791912731773988	-1.4658064839503153	0.6319565670119458	-1.1501325297654459
5917	-2.0	-2.0	-2.0	-2.0	1.14800660994871	-1.3477099620589132	-1.589314250965196	-1.819446467035509	-2.0	-2.0
6023	-0.31231406841233866	1.6806555849403464	-1.9291569926197574	-1.899793635287052	-3.862343825264236	20.59005638726019	-1.5895380375871384	-1.5545875993024498	0.7164167016822439	-1.227696630967113
6257	-2.0	-2.0	-2.0	-2.0	1.9512761135009613	-1.9740101660858085	-1.4669004822446292	-1.4924048513794848	-2.0	-1.2389875242112378
6500	-1.5708862714675664	-1.6010404310291604	-0.6097367526532453	-0.10305703001025499	1.8223808161428492	-1.5589089850163962	-1.7077305275463974	-1.6914615924355147	0.4745176254435255	-0.001776561004231774
6522	-1.996137960695752	-1.9903715804121684	-1.99842278203724	-1.9884785739591657	1.996073900521075	-1.9927375915564212	-1.9982891543075887	-1.9882588360569866	-1.882850269942314	-1.8918577252000024
6558	-1.975920716726879	-1.93196420558698	-1.991703989676076	-1.9721548340740782	1.9762766208731237	-1.9454300012389412	-1.990434817265155	-1.959645481426164	-1.8810284590370234	-1.9829452714317488
6560	-1.8576454264938884	-0.64342639161442	-1.9781418162769657	-1.924727991669505	0.6331241623130072	1.5299796093665192	-1.526523454625164	-1.4489745145312107	-0.0712509495753427	-1.3597689731393876
6630	-1.9993423627211886	-1.9973675553398118	-1.8666323046195477	-1.9062744415339263	1.9955052147026318	-1.991676933634581	-1.898991670320035	-1.9149433908208007	-1.910375961128193	-1.5416649036012071
6774	-1.993386920162666	-1.9733622545599248	-1.8838209982788294	-1.6227927928860568	1.9961332160938756	-1.9863619180576233	-1.871401432120415	-1.611724811451459	-1.9393950068220065	-2.0
6789	-1.9755799777800334	-1.972087130606724	-1.897366264529834	-1.8307727261497797	1.8991094559133244	-1.790393986448874	-1.336323474859205	-1.023730570723517	-0.30289101049312	-1.5367223514817079
6912	-1.999938655692281	-1.9998455727672562	0.7690929005277323	0.4505816138124268	1.9999798158190953	-1.9999649799850718	-1.323604935178806	-0.2743861066846005	2.1195172271203275	-1.2242936567510687
7104	-2.0	-2.0	-2.0	-2.0	1.928166058652871	-1.969340619240431	-0.24957155952333368	-0.7755999619396661	-2.0	-0.19963507174690137
7111	-1.9658883161699467	-1.9604134141196665	0.74041621029573	0.22105185125441715	1.9887234827501834	-1.9919545386599398	-1.4739149495835155	-1.907923519613811	-1.3448245688305533	-2.0
7116	-1.9658057108077904	-1.9170982472109699	-1.9207972193556146	-1.9055048211325205	1.8813362176166848	-1.7650485800526194	-1.5310007742031766	-1.2447106047069763	-0.0037733502120120507	-1.2785874277500686
7120	-1.9428604869601895	-1.957588946279825	6.650054764512601	3.462150153139591	1.9985864416437884	-1.9977393525550355	-1.320136242538697	-1.4828015489071886	-0.9554057491318056	-1.4941394332317997
7122	-1.9558044080142052	-1.8262646646004548	1.2694414019715248	0.09113834551037184	1.911738262192469	-1.8797581346270626	-1.4701119251226733	-0.9355720605358596	-1.5462423551873565	1.9468369654518896
7376	-1.9905700509110442	-1.9774346648475871	-1.1241890639480998	-0.4959874971758055	1.9973345255887756	-1.9943630053469679	-1.8730715433915786	-1.5301859666716022	-1.5361788424004277	-1.7017999765093739
7603	-1.9963600539446698	-1.9932801053186273	-2.0	-2.0	1.9980647723248623	-1.99762370629905	-2.0	-2.0	-2.0	-2.0
7793	-1.9774897298388654	-1.9824158757177142	-1.8552487461808955	-1.9157615693600674	1.7761025313176693	-1.5750367047612466	0.2176508279094877	0.0653101319965013	-0.6623452123773106	-0.999330821146085
7874	-1.9909931741455489	-1.953539328479686	-1.9940234536403643	-1.984028956705542	1.8212791276149372	-1.4649364957793036	1.248575186321791	-0.21713767610303372	-0.7320796771928029	-1.788848137007764
7889	-1.9857539115491656	-1.9804082559444633	-0.4999285680270482	-0.6822055576232585	1.9849803090412368	-1.9909997257672156	-1.558088557650153	-1.4712390141174376	5.020509585964146	-1.0012028911267434
7968	-1.993000079257029	-1.9926454896716208	-2.0	-2.0	1.997602556534216	-1.9977569801208286	-2.0	-2.0	-2.0	-2.0
8117	-1.9782570348034438	-1.9881827949027882	-1.8617927643955428	-0.2423620512003739	1.777888796056687	-1.6696219923097717	-1.7895659798334063	-1.7924916551849506	-1.8574443757077925	-1.495403816076114
8171	-0.8780693366666804	3.8461421098541244	-1.8257921970011708	-1.8437624591858441	-0.1779335745203256	5.347865322779798	-1.8436358322373227	-1.8469717528283967	-1.0791315801762644	-1.459130506380271
8597	-1.9974145830231282	-1.9779783719197506	-1.9621975400808007	-1.6934486163348907	1.9955400508946848	-1.9403934255116044	-1.9623114845713456	-1.5339991007385159	-1.8078074343831314	-1.9697162832728188
8719	-1.9416900317449928	-1.993642784104706	0.9901423877327511	1.3282350176705788	1.9887792434530798	-1.9887298272993843	-0.32704953967557976	1.2736393814318754	-1.7173391237988997	-1.0353710032135548
8921	-1.9981473409477681	-1.9982433611989525	-1.9742844897376066	-1.9321227644312555	1.9990333058565934	-1.9993360385553753	-1.974747917580009	-1.9341368841235267	-2.0	-2.0
8968	-1.996436623161845	-1.9853007067428576	-1.6896677619569183	-1.4415331691838538	1.9945862877934615	-1.986683554145839	-1.4648963487192335	-0.6901692150846114	-1.1096906930290624	-2.0
9004	-1.999856002094515	-2.0	-2.0	-2.0	1.9999914232939449	-1.9999974444561508	-1.7294419740715221	-1.7946015282534464	-2.0	-1.4502411508778161
9043	-1.9855530101380345	-1.9684591119053096	-1.945235487404162	-1.9141243605831944	1.9971157061657165	-1.9978118065167403	-1.5615957913195964	-1.5225913664791058	-1.6649536808506737	-1.3841919509450986
9196	-1.998385460284214	-2.0	-2.0	-2.0	1.9436928146699928	-1.9851099535249392	-0.39017974572555764	-0.25700684552545283	-2.0	-1.0838555631559135
9682	-1.9946894907104382	-1.9930397562812932	-1.9802847754654984	-1.9711964348979143	1.9881596766220213	-1.989635429728116	-1.7294419740715221	-1.5713710807256134	-2.0	-1.0085142782114291
9692	-1.9838123200942879	-1.8979859700134272	-1.910295728368017	-1.6824119312959955	1.9548031520734155	-1.922675364768023	20.867163524769854	17.960572659049816	-1.9804021717754519	-1.618193984073756
10321	-1.9857716187868435	-1.9837764648172376	-1.1431460106158897	0.018543042253005862	1.9934426144183996	-1.9945381258411787	-1.5046032441911439	-0.498219244179762	-2.0	-2.0
10475	-1.940712182181504	-1.3238512580069288	-1.9669778162854947	-1.9500326689908312	0.002019911856670778	2.9301615772750123	-0.4905405861127018	0.0448395104076262	10.018371030733666	0.19918170866842744
10778	-0.7638227104450198	0.3823493871783596	-1.9631027920723012	-1.9445528140252197	0.9225657161900571	-0.23030534046389628	-1.8371423670015057	-1.4513067761496967	-1.5904174543897374	-1.7100038051552706
10976	-1.9999958080609737	-1.9999958216295521	5.196056955093104	-2.0	1.9745187403662616	-1.971197526890505	-0.6888341820389158	0.9253447222155271	-1.6254983288008051	-0.5030308753771991
11753	-2.0	-2.0	-2.0	-2.0	1.957850310406574	-1.9751063540247364	-1.2634809294169218	-1.454490562652835	-2.0	-1.0234862459677974
11902	-1.9976444787065724	-1.9945299838645407	-0.0777656078860887	0.9559010260383359	1.9979937509308785	-1.995374912912033	-0.17623849188952048	0.21701733412680368	-1.6325121215449254	-1.2102867096863712
12066	-1.9138235190760862	-1.9742556372544875	-0.9649507119386631	-1.574395444692099	1.9247666189157067	-1.9400787444433254	-0.6387549320473466	-0.2600275643128471	-1.4058870796861773	0.29535372262834336
12174	-1.9823294317108922	-1.959537351523941	-2.0	-2.0	1.9787252887669002	-1.967775063499712	-2.0	-2.0	-2.0	-2.0
12201	-1.9734990470684064	-1.9893439456860982	-1.9014238773274916	-1.8178302590889375	1.9822796928235915	-1.9933947248497128	-1.9298553266111353	-1.8496397371616353	-2.0	-2.0
12441	-1.496722235923841	-1.4415903780237673	-1.4085432639649504	-1.5256148140987518	1.7137202720417568	-1.818516237264727	-1.558088557650153	-1.469460465584105	-2.0	-2.0
12564	-1.1355855036097302	0.18686756498874935	-1.6320998278829602	-1.4014676051126407	-0.5674063676210276	0.3868894341839741	-0.9183691363437083	-0.9896869990580568	6.5848093067297375	-0.35953816795913607
13310	-1.9551229628780762	-1.9713454860970137	-1.8733973326460922	-1.8051932368278554	1.907396239177524	-1.7849138836497587	-1.5909235211416648	-1.5211890949173095	2.6733758924400437	0.9448801625406918
13314	-1.9798530433133095	-1.9622513372488197	1.7261774370208123	0.47081877130217165	1.9886495805118414	-1.9922246605554328	-0.0200071738870494	-0.15552211968844362	-1.3448245688305533	-0.9446922120004825
13516	-1.9429911472289791	-1.8537768912445176	-1.8770697764319308	-1.2734993581908893	1.9760310216432626	-1.9775446767807625	-1.9433027510431977	-1.5125967765855954	-2.0	-2.0
13732	-1.6494830117089205	-1.5045957152473757	1.8092630261304985	1.981902628087777	1.9950572562178732	-1.9946352818730266	8.78474353353793	7.437839239584386	-1.34666655659606	-2.0
13737	-1.7392023756199908	-0.5390415805689273	-0.8190193930803421	-0.6365540945090628	1.1324567865442299	-0.3399489576886822	1.14949583516002	0.8949720107719062	0.4329647929830316	-1.5255942444880033
13900	-1.8450747757365953	-1.7815409150859784	-1.6845564074479735	-1.8077213702190986	1.965538609723466	-1.9293726118021113	-1.296361245067952	-1.5457661483182574	-1.5347893775323682	-1.870054904107516
14294	-1.5048072028043231	-1.5481405167160918	-0.25848849945235375	-0.47404522205401367	1.5370489649812664	-1.7204730726316408	-1.2634809294169218	-1.4760937268652146	-2.0	-2.0
15238	-1.7275529413729738	-1.3846379270049984	-0.8918684140952519	-0.753641797725978	1.6330251162256677	-1.2021866607648395	0.3748982275944155	1.0303261742910186	-0.4922091445643691	-1.226803456990788
15512	-1.828033439868369	-1.7345719264586164	-1.8373493975903614	-1.7570121505692213	1.849458106609652	-1.7242882489882245	-1.8433435627648693	-1.7637682253238671	-1.8066238040382403	-1.454366331993754
16713	-1.9928683229058988	-1.993636476054866	-1.8521358159912376	-1.860314532524396	1.9912753912654844	-1.9762406771733905	-1.5370451556334936	-1.627624276215932	0.761251635060465	-1.8198471863482584
16856	-0.8471956674230192	-0.5662049643417663	-1.868565169769989	-1.8273178131077075	1.1236406961638046	-0.9545516111696393	-1.8802702988707312	-1.7950510433582978	-1.79108423448669	-1.334415289209335
17232	-2.0	-2.0	-2.0	-2.0	1.9811507929898104	-1.996555366036535	-1.7995866474603868	-1.928374775535714	-2.0	-2.0
17321	-1.9999936000930896	-2.0	-0.5016429353778743	-1.1759461611763535	2.0000009428047276	-1.9999983596398234	-1.8414538204224293	-1.7715744133147715	-0.12749147936149613	3.086464969659846
17393	-1.7681215525107514	-1.6593431969740953	-1.140979502425285	-0.8318124960802946	1.78555301997161	-1.7556638543099359	-1.1717532796007142	-0.8968828803294191	-1.5888511188615864	-1.383369829558293
17439	-1.9839392166622414	-1.9867151707007458	-1.849025404353513	-1.5838488182225687	1.8898255946756308	-1.7476371162768234	3.515124945199477	4.8673735566483485	-1.7910586839312932	-1.6376231569936206
17664	-1.999581198091664	-2.0	-2.0	-2.0	1.99013622180755	-1.9909751905113455	-0.5900920648838219	0.16878717437258658	-2.0	-0.5091327208272753
18481	-1.9880001725429448	-1.979501668261314	-2.0	-2.0	1.9922526309766158	-1.994049471873082	-2.0	-2.0	-2.0	-2.0
19092	-1.996159521461506	-1.9993726309609927	-1.950711938663746	-1.9544575647722344	1.9894633503061576	-1.9912474709972359	-1.1319596668128007	-0.8035961344211368	-2.0	-1.1270161403645231
19093	-1.9990156167183024	-2.0	-2.0	-2.0	1.9885357552956806	-1.9878264744426182	-1.5886971424016578	-1.627739281538105	-2.0	-0.7135471494091922
19094	-1.9985930388648891	-2.0	-2.0	-2.0	1.989619895360239	-1.99108218231207	-1.235423060061376	-0.18555813873348936	-2.0	-0.7158052586012493
19099	-1.999026664024281	-1.9992848579834488	0.4446878422782052	0.8094182951281602	1.985921962434143	-1.9904372537344055	-0.08271226070436803	-0.6640871376759142	-1.3448245688305533	-0.840776995815086
19117	-1.9913128880722772	-1.9907967591991487	-0.044906900328585714	0.8793241974698974	1.9913178183042173	-1.991743926007606	-1.3797734142458289	-0.6929869220175329	-1.8101302497588936	-1.3503168277538031
19143	-1.9836766628970246	-1.9881766908637726	2.1007667031763444	1.2050357341079978	1.9839443576056448	-1.9871277390015565	-1.3686979395002188	-0.6186609815257587	-1.0771897795980723	-1.0794891649906289
19789	-1.760847038828526	-1.0885208154963841	-0.4606959305754476	-1.1991486469290031	1.7395055717360048	-1.359370419732578	-0.47435335379219523	-1.1759095411254246	-1.603676935457475	-1.5029401350853766
19838	-1.9862112693489837	-1.9709223413940906	-1.8842027474630172	-1.792056603917329	1.9944774638320508	-1.9910944215631925	-1.9673888799157035	-1.917718754811905	-1.941021590569423	-2.0
19845	-1.9800368123421779	-1.9611121529038693	-1.538484516578711	-1.5007688824121126	1.9311692921055625	-1.904011679909086	-1.241769482891797	-0.6356295034680663	-1.4275519921903055	-1.4946334191374466
20286	-1.9989451428433767	-1.9980755111527824	-2.0	-2.0	1.9987275408804404	-1.9991807188761768	-2.0	-2.0	-2.0	-2.0
20302	-1.9861181957299636	-1.9795706425033883	-1.9905717574140818	-1.821174762703556	1.98488460703647	-1.9595577959291464	-1.9866414571409816	-1.681101266040999	-1.9915782622472602	-1.9911801920173313
20403	-1.9763612100215606	-1.9158432314370897	-1.0497261774370201	-1.330954913355779	1.9705824084215253	-1.9245134104271058	-0.6507465765788988	-1.2223640748183218	-1.5039011358196543	-2.0
20491	-1.9996027490670842	-1.9995754408763942	2.3003833515881733	0.7524122679260019	1.980190866560549	-1.982025935106929	-1.600480338524293	-1.078992869855931	0.5148518003416839	-0.5346955354248577
20540	-1.997529891722396	-1.995141565385838	-1.8270877848203542	-1.1835611191042137	1.9971670686531413	-1.9962278218780345	-1.7855955266227155	-1.0701641069017984	-1.7221548118825551	-2.0
20613	-1.9993816724605218	-1.9994870138412195	-1.6338601157878263	-1.6309367111498647	1.9955268598783695	-1.986594357677012	-1.5177553704515558	-1.532591095130206	-1.605016887721635	-1.8424125967631513
21857	-1.9992240112871087	-1.998980501702491	-2.0	-2.0	1.999863214733096	-1.9997357111673093	-2.0	-2.0	-2.0	-2.0
21892	-1.9950213071373506	-1.9962728300973758	0.24260679079956318	0.887727991126179	1.9915445302795969	-1.9901040872844789	-1.677334502411223	-1.5445991408897013	-1.6404290979360368	-0.738191469675052
21905	-1.969581063979832	-1.9649450129374788	-1.9572836801752465	-1.8588074751052854	1.982666514364178	-1.9845615594327402	-1.9799586647460388	-1.9095286945878946	-2.0	-2.0
22166	-1.99171892238888	-1.9813781175212066	0.0700985761226737	0.6059338644988328	1.9914887967580512	-1.9857059755533648	0.5054800526085069	1.7069384740689522	-1.7339941765226787	-1.8731714727767506
22607	-1.7454890353110015	-1.830414752680209	-0.7382256297918941	-1.1609802802331217	1.7388288239496201	-1.8888482686448878	-0.6532222709338	-0.8918259915028446	-1.7868364159809047	-1.712067903246055
22865	-1.9521073445315542	-1.928982986244518	-2.0	-2.0	1.9710550909214328	-1.9608807778892805	-2.0	-2.0	-2.0	-2.0
23106	-1.9186478479040305	-1.9292985050086537	-1.8028477546549835	-1.748896341012627	1.9488280628009633	-1.9386425046615738	-1.9361182438779982	-1.8392058013603159	-1.7868364159809047	-1.8003968889069348
23202	-1.869709209838766	-1.8272554133658734	-1.4507901736817395	-1.3790430296757663	1.814901528157071	-1.8532244524862924	-0.6321788689171406	-0.7527119991371007	-1.3152509861166133	-2.0
24668	-1.984595161491274	-1.9805159030607564	-1.5235487404162098	-1.5878924165781532	1.953556369721969	-1.9386035657773326	-0.6138802584678716	-0.7526112540484357	-1.6218405875908144	-1.338119708463462
24870	-1.8687595474401841	-1.5406509680795324	-1.9365354394165288	-1.8607374709356135	1.8215273173816047	-1.4949648080998872	-1.899335649006846	-1.6667970202307083	-0.7972347331612336	-1.3466132656778902
25302	-1.1281028708106493	-0.8287909493116897	-1.875687254166689	-1.8445202680883799	1.4617211889562183	-0.3349042669483694	-1.5512803981741752	-1.4802776943418545	-0.8186254716204872	-1.7038008238223643
25389	-1.8903045084824137	-1.8781746802803647	-1.211391018619934	-1.1587944433545936	1.9927745053149115	-1.9926855219095891	6.785620341955289	-0.941120475558825	1.2808293009199292	-2.0
25398	-1.9215118788453986	-1.8308996404300404	-2.0	-2.0	1.939883560807802	-1.9084083300628132	-2.0	-2.0	-2.0	-2.0
25461	-2.0	-2.0	-2.0	-2.0	1.9882004117174283	-1.9889090123578328	-1.5605642520050542	-1.2960380871174948	-2.0	-0.36974830358132976
26137	-1.9396441690020254	-1.9557857566937427	-1.3959796404870815	0.5398818173192633	1.859211148870391	-1.6755574875625214	-0.821569487067075	-1.089187200455459	-1.3860630215673582	-1.712067903246055
26139	-1.9971140892223385	-1.9959249564096722	-1.9898024700683614	-1.9704778035336716	1.9972700089761366	-1.9968882680526088	-1.9948040982674915	-1.971063153924949	-1.89415573576182	-2.0
26482	-1.9661517925901941	-1.9133695867638443	1.4063526834611193	2.1277228635013	1.7960192663973402	-1.5955605738172691	7.364313897413422	7.673582665716079	-1.29389172908677	-1.5255942444880033
27322	-1.9880922724503685	-1.9760404171213624	-2.0	-2.0	1.9824594339122987	-1.9777337069291114	-2.0	-2.0	-2.0	-2.0
27366	-1.983758293309673	-1.9334682822021123	-1.9257478556492795	-1.7301309400768847	1.9679386506549827	-1.909155012280286	-1.9821940444474422	-1.9111679429364992	-1.9734101977459053	-2.0
27910	-2.0	-2.0	-2.0	-2.0	2.000002362919502	-1.9999997663061821	-1.1520746834463722	-1.117592546676613	-2.0	2.9062592611985756
28063	-1.9999463946797138	-1.9998125851329158	1.9289626036614007	3.4984424718835867	1.999986523362126	-2.0	-2.0	-2.0	-0.7058495282032116	-2.0
28187	-2.0	-2.0	-2.0	-2.0	1.989733215051616	-1.991448518121278	-1.5160017536168344	-1.3678607054402252	-2.0	-1.137751653755118
28498	-1.9602044608078426	-1.9608579681628349	-1.7277421373806914	-1.8145524990045414	1.9464013071155724	-1.9540983694078407	-0.5795703638754921	-0.7569675147864466	-1.4207854685703916	-1.5498439848081125
28712	-2.0	-2.0	-2.0	-2.0	1.9999694835992283	-1.9999802308414836	-0.6487920810355557	-0.3925007637888059	-2.0	2.4892386203827175
28719	-1.9967555020426975	-1.9915849829382348	-0.7776560788608977	1.0051894873464227	1.996305431726125	-1.9944464473228887	-1.9595319191987322	-1.909711582647669	-1.8286395472323143	-2.0
28882	-1.9854413170198042	-1.9756228005085799	-1.977251663998652	-1.9717557806698893	1.9853530317322	-1.9860538196610225	-1.9929855326611137	-1.9831892115589342	-2.0	-2.0
29556	-1.811920988167445	-0.860503980569025	-1.7087816506668387	-0.7756848606578057	1.6365399285982454	-1.1789930041427645	-1.2904596499511005	-1.2616157047046215	2.266626825836891	-1.8889177556568535
29958	-2.0	-2.0	-2.0	-2.0	1.9737726515975231	-1.9721995025274932	-1.7321748834243351	-1.291969163595041	-2.0	-0.5838609130995634
30528	-1.9621591928040714	-1.8537200735742199	-1.9921473566301824	-1.9547052984970528	1.9475653084116187	-1.8183028875140363	-1.9909726187040615	-1.9492198872354718	-1.8617811060600735	-1.788968249099331
31245	-1.9927108435342766	-1.9409762511188986	-1.8619418177230578	-1.5806485524040932	1.929800184412001	-1.783708516027145	-1.2045594037702758	0.4340895499541983	3.084092689856979	7.367916402014908
31976	-1.816373825966168	-1.7412315146036677	-1.7976595376722198	-1.6855895309358284	1.8585083657604908	-1.8258446444895655	-1.7833767439461534	-1.651299770495094	-1.5969233958117703	-1.6232288574377927
32303	-1.8728539127476327	-1.788941638213573	-0.008762322015332986	-1.0542951301425394	1.7416183807529306	-1.6483376962174354	1.27791454490271	0.4145357959535856	-1.0319652575878253	-1.3452136274868314
